Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8764,3_1_10,300,1,10,76.94,21.908,calcareous_tubeworm,5,1.365,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8764,3_1_10,300,1,10,76.94,21.908,spirobis_sp,15,0.519,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8764,3_1_10,300,1,10,76.94,21.908,encrusting_bryozoan_sp,3,0.403,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8765,3_1_11,300,1,11,81.792,14.687,polychaete_sp,4,3.529,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8765,3_1_11,300,1,11,81.792,14.687,calcareous_tubeworm,5,0.906,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8765,3_1_11,300,1,11,81.792,14.687,spirobis_sp,4,0.127,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8766,3_1_12,300,1,12,81.883,13.834,Pododesmus_macrochisma,1,4.948,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8766,3_1_12,300,1,12,81.883,13.834,calcareous_tubeworm,11,1.511,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8766,3_1_12,300,1,12,81.883,13.834,encrusting_bryozoan_sp,4,0.970,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8766,3_1_12,300,1,12,81.883,13.834,unidentified,11,0.398,Emily: this was marked as metridium but not sure what it was supposed to be,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8767,3_1_13,300,1,13,81.015,43.412,Metridium,1,42.965,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8767,3_1_13,300,1,13,81.015,43.412,calcareous_tubeworm,2,0.351,broken fragements only,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8768,3_1_14,300,1,14,78.662,74.619,Metridium,0,74.027,white,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8770,3_1_15,300,1,15,59.942,18.504,calcareous_tubeworm,6,2.426,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8770,3_1_15,300,1,15,59.942,18.504,encrusting_bryozoan_sp,7,1.905,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8770,3_1_15,300,1,15,59.942,18.504,branched_bryozoan_sp,2,1.239,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8770,3_1_15,300,1,15,59.942,18.504,spirobis_sp,34,1.736,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8771,3_1_16,300,1,16,71.492,26.628,encrusting_bryozoan_sp,4,3.406,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8771,3_1_16,300,1,16,71.492,26.628,Metridium,1,9.835,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8771,3_1_16,300,1,16,71.492,26.628,calcareous_tubeworm,11,3.161,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8771,3_1_16,300,1,16,71.492,26.628,spirobis_sp,29,1.273,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8772,3_1_17,300,1,17,83.632,55.100,Metridium,0,50.708,white,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8772,3_1_17,300,1,17,83.632,55.100,polychaete_sp,1,0.941,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8772,3_1_17,300,1,17,83.632,55.100,spirobis_sp,6,0.197,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8772,3_1_17,300,1,18,78.998,41.730,Metridium,0,19.909,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8772,3_1_17,300,1,18,78.998,41.730,Pododesmus_macrochisma,1,13.213,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8773,3_1_18,300,1,18,78.998,41.730,polychaete_sp,3,1.717,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8773,3_1_18,300,1,18,78.998,41.730,calcareous_tubeworm,4,0.646,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8773,3_1_18,300,1,18,78.998,41.730,encrusting_bryozoan_sp,4,1.817,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8773,3_1_18,300,1,18,78.998,41.730,branched_bryozoan_sp,3,0.263,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8773,3_1_18,300,1,18,78.998,41.730,spirobis_sp,2,0.096,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8774,3_1_19,300,1,19,86.87,47.004,Pododesmus_macrochisma,2,37.936,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8774,3_1_19,300,1,19,86.87,47.004,calcareous_tubeworm,3,0.434,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8774,3_1_19,300,1,19,86.87,47.004,branched_bryozoan_sp,10,2.548,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8774,3_1_19,300,1,19,86.87,47.004,polychaete_sp,1,1.102,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8774,3_1_19,300,1,19,86.87,47.004,encrusting_bryozoan_sp,4,0.531,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8775,3_1_20,300,1,20,73.022,23.022,Pododesmus_macrochisma,1,16.830,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8775,3_1_20,300,1,20,73.022,23.022,branched_bryozoan_sp,7,2.884,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8775,3_1_20,300,1,20,73.022,23.022,polychaete_sp,1,1.110,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8776,3_1_21,300,1,21,82.797,34.807,Metridium,0,5.674,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8776,3_1_21,300,1,21,82.797,34.807,calcareous_tubeworm,6,0.426,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8776,3_1_21,300,1,21,82.797,34.807,polychaete_sp,1,0.707,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8776,3_1_21,300,1,21,82.797,34.807,branched_bryozoan_sp,8,1.385,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,Pododesmus_macrochisma,3,13.975,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,calcareous_tubeworm,8,2.989,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,encrusting_bryozoan_sp,6,8.860,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,branched_bryozoan_sp,2,1.454,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,spirobis_sp,18,0.122,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_1_a,3_2_1,300,2,1,72.728,40.363,Strongylocentrotus_sp,1,0.344,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_2_a,3_2_2,300,2,2,89.073,73.231,Pododesmus_macrochisma,4,46.276,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_2_a,3_2_2,300,2,2,89.073,73.231,calcareous_tubeworm,5,1.470,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_2_a,3_2_2,300,2,2,89.073,73.231,encrusting_bryozoan_sp,5,2.437,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_2_a,3_2_2,300,2,2,89.073,73.231,branched_bryozoan_sp,3,1.591,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_3_a,3_2_3,300,2,3,85.976,68.961,Pododesmus_macrochisma,3,38.905,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_3_a,3_2_3,300,2,3,85.976,68.961,encrusting_bryozoan_sp,5,10.812,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_3_a,3_2_3,300,2,3,85.976,68.961,calcareous_tubeworm,8,2.017,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_3_a,3_2_3,300,2,3,85.976,68.961,barnacle,1,0.611,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_3_a,3_2_3,300,2,3,85.976,68.961,spirobis_sp,5,0.094,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_4_a,3_2_4,300,2,4,75.618,60.412,Pododesmus_macrochisma,3,35.019,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_4_a,3_2_4,300,2,4,75.618,60.412,encrusting_bryozoan_sp,5,14.467,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_4_a,3_2_4,300,2,4,75.618,60.412,calcareous_tubeworm,3,1.511,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_4_a,3_2_4,300,2,4,75.618,60.412,spirobis_sp,10,0.303,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_4_a,3_2_4,300,2,4,75.618,60.412,branched_bryozoan_sp,1,0.145,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_5_a,3_2_5,300,2,5,83.883,53.083,Pododesmus_macrochisma,5,30.573,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_5_a,3_2_5,300,2,5,83.883,53.083,encrusting_bryozoan_sp,12,7.098,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_5_a,3_2_5,300,2,5,83.883,53.083,calcareous_tubeworm,5,4.866,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_5_a,3_2_5,300,2,5,83.883,53.083,spirobis_sp,27,0.497,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_6_a,3_2_6,300,2,6,85.273,61.353,Pododesmus_macrochisma,5,42.572,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_6_a,3_2_6,300,2,6,85.273,61.353,encrusting_bryozoan_sp,1,1.467,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_6_a,3_2_6,300,2,6,85.273,61.353,branched_bryozoan_sp,1,4.027,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_6_a,3_2_6,300,2,6,85.273,61.353,spirobis_sp,9,0.332,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_7_a,3_2_7,300,2,7,48.409,21.355,Pododesmus_macrochisma,1,3.758,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_7_a,3_2_7,300,2,7,48.409,21.355,encrusting_bryozoan_sp,3,6.541,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_7_a,3_2_7,300,2,7,48.409,21.355,calcareous_tubeworm,8,3.641,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_8_a,3_2_8,300,2,8,87.461,62.471,Pododesmus_macrochisma,4,33.896,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_8_a,3_2_8,300,2,8,87.461,62.471,branched_bryozoan_sp,2,4.833,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_8_a,3_2_8,300,2,8,87.461,62.471,calcareous_tubeworm,6,6.488,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_8_a,3_2_8,300,2,8,87.461,63.471,encrusting_bryozoan_sp,2,0.870,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_9_a,3_2_9,300,2,9,87.461,63.471,Pododesmus_macrochisma,5,60.165,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_9_a,3_2_9,300,2,9,87.461,63.471,branched_bryozoan_sp,1,1.629,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_9_a,3_2_9,300,2,9,87.461,63.471,spirobis_sp,7,0.263,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_9_a,3_2_9,300,2,9,87.461,63.471,calcareous_tubeworm,3,0.932,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_10_a,3_2_10,300,2,10,87.291,67.839,Pododesmus_macrochisma,8,52.609,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_10_a,3_2_10,300,2,10,87.291,67.839,encrusting_bryozoan_sp,1,4.342,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_10_a,3_2_10,300,2,10,87.291,67.839,calcareous_tubeworm,1,0.506,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_11_a,3_2_11,300,2,11,66.835,27.853,Pododesmus_macrochisma,5,22.505,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_11_a,3_2_11,300,2,11,66.835,27.853,calcareous_tubeworm,5,1.452,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_12_b,3_2_12,300,2,12,86.796,56.438,Pododesmus_macrochisma,3,30.059,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_12_b,3_2_12,300,2,12,86.796,56.438,encrusting_bryozoan_sp,6,5.848,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_12_b,3_2_12,300,2,12,86.796,56.438,calcareous_tubeworm,4,6.037,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_12_b,3_2_12,300,2,12,86.796,56.438,spirobis_sp,25,0.514,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_13_a,3_2_13,300,2,13,71.634,42.586,Pododesmus_macrochisma,2,14.967,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_13_a,3_2_13,300,2,13,71.634,42.586,branched_bryozoan_sp,1,6.359,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_13_a,3_2_13,300,2,13,71.634,42.586,calcareous_tubeworm,1,0.174,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_13_a,3_2_13,300,2,13,71.634,42.586,encrusting_bryozoan_sp,10,14.981,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_13_a,3_2_13,300,2,13,71.634,42.586,spirobis_sp,11,0.356,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_14_a,3_2_14,300,2,14,61.127,38.465,Pododesmus_macrochisma,4,21.458,"no pictiures odf this grid civered the bottom, had to estimate where the grid ended",,,,,,,,,,,,,,,,
Aakriti,2017,3_2_14_a,3_2_14,300,2,14,61.127,38.465,encrusting_bryozoan_sp,5,8.078,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_14_a,3_2_14,300,2,14,61.127,38.465,branched_bryozoan_sp,2,4.319,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_14_a,3_2_14,300,2,14,61.127,38.465,spirobis_sp,6,0.563,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_15_a,3_2_15,300,2,15,88.102,63.568,Pododesmus_macrochisma,3,30.564,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_15_a,3_2_15,300,2,15,88.102,63.568,branched_bryozoan_sp,2,5.232,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_15_a,3_2_15,300,2,15,88.102,63.568,encrusting_bryozoan_sp,7,8.321,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_15_a,3_2_15,300,2,15,88.102,63.568,calcareous_tubeworm,4,1.784,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_16_a,3_2_16,300,2,16,72.581,57.177,Pododesmus_macrochisma,4,36.540,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_16_a,3_2_16,300,2,16,72.581,57.177,calcareous_tubeworm,5,1.307,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_16_a,3_2_16,300,2,16,72.581,57.177,encrusting_bryozoan_sp,4,3.514,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_16_a,3_2_16,300,2,16,72.581,57.177,spirobis_sp,5,0.178,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_17_a,3_2_17,300,2,17,95.347,67.068,Pododesmus_macrochisma,7,53.644,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_17_a,3_2_17,300,2,17,95.347,67.068,encrusting_bryozoan_sp,4,2.946,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_17_a,3_2_17,300,2,17,95.347,67.068,calcareous_tubeworm,6,3.938,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_17_a,3_2_17,300,2,17,95.347,67.068,branched_bryozoan_sp,1,0.276,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_18_a,3_2_18,300,2,18,82.445,68.748,Pododesmus_macrochisma,8,56.548,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_18_a,3_2_18,300,2,18,82.445,68.748,encrusting_bryozoan_sp,4,5.592,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_18_a,3_2_18,300,2,18,82.445,68.748,calcareous_tubeworm,2,0.712,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_18_a,3_2_18,300,2,18,82.445,68.748,spirobis_sp,9,0.067,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_19_a,3_2_19,300,2,19,78.998,56.475,Pododesmus_macrochisma,5,38.892,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_19_a,3_2_19,300,2,19,78.998,56.475,calcareous_tubeworm,5,3.150,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_19_a,3_2_19,300,2,19,78.998,56.475,spirobis_sp,20,0.459,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_19_a,3_2_19,300,2,19,78.998,56.475,encrusting_bryozoan_sp,3,5.404,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_20_a,3_2_20,300,2,20,94.2,69.151,Pododesmus_macrochisma,5,61.571,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_20_a,3_2_20,300,2,20,94.2,69.151,branched_bryozoan_sp,1,2.033,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_20_a,3_2_20,300,2,20,94.2,69.151,encrusting_bryozoan_sp,3,4.036,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_20_a,3_2_20,300,2,20,94.2,69.151,calcareous_tubeworm,2,0.688,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_20_a,3_2_20,300,2,20,94.2,69.151,spirobis_sp,8,0.292,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_21_a,3_2_21,300,2,21,56.76,30.453,Pododesmus_macrochisma,3,12.863,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_21_a,3_2_21,300,2,21,56.76,30.453,branched_bryozoan_sp,3,4.051,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_21_a,3_2_21,300,2,21,56.76,30.453,calcareous_tubeworm,4,1.901,,,,,,,,,,,,,,,,,
Aakriti,2017,3_2_21_a,3_2_21,300,2,21,56.76,30.453,spirobis_sp,4,0.254,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_1_a,3_3_1,300,3,1,64.632,43.986,Pododesmus_macrochisma,5,23.733,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_1_a,3_3_1,300,3,1,64.632,43.986,calcareous_tubeworm,7,5.636,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_1_a,3_3_1,300,3,1,64.632,43.986,spirobis_sp,18,0.457,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_2_a,3_3_2,300,3,2,62.043,29.173,calcareous_tubeworm,14,7.301,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_2_a,3_3_2,300,3,2,62.043,29.173,Pododesmus_macrochisma,2,1.352,grid hanging off plate,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_2_a,3_3_2,300,3,2,62.043,29.173,branched_bryozoan_sp,2,3.685,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_2_a,3_3_2,300,3,2,62.043,29.173,spirobis_sp,38,1.292,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_2_a,3_3_2,300,3,2,62.043,29.173,encrusting_bryozoan_sp,3,0.453,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_3_a,3_3_3,300,3,3,66.85,27.303,calcareous_tubeworm,7,3.209,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_3_a,3_3_3,300,3,3,66.85,27.303,encrusting_bryozoan_sp,2,2.332,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_3_a,3_3_3,300,3,3,66.85,27.303,branched_bryozoan_sp,3,2.239,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_3_a,3_3_3,300,3,3,66.85,27.303,spirobis_sp,18,1.151,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_4_a,3_3_4,300,3,4,64.664,38.465,Pododesmus_macrochisma,2,13.838,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_4_a,3_3_4,300,3,4,64.664,38.465,encrusting_bryozoan_sp,3,2.940,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_4_a,3_3_4,300,3,4,64.664,38.465,calcareous_tubeworm,7,3.316,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_4_a,3_3_4,300,3,4,64.664,38.465,branched_bryozoan_sp,5,3.872,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_4_a,3_3_4,300,3,4,64.664,38.465,spirobis_sp,13,0.651,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_5_a,3_3_5,300,3,5,60.495,32.135,Pododesmus_macrochisma,2,8.725,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_5_a,3_3_5,300,3,5,60.495,32.135,calcareous_tubeworm,9,4.305,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_5_a,3_3_5,300,3,5,60.495,32.135,branched_bryozoan_sp,5,2.311,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_5_a,3_3_5,300,3,5,60.495,32.135,encrusting_bryozoan_sp,7,2.933,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_5_a,3_3_5,300,3,5,60.495,32.135,spirobis_sp,17,0.562,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_6_a,3_3_6,300,3,6,73.24,35.894,Pododesmus_macrochisma,2,6.312,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_6_a,3_3_6,300,3,6,73.24,35.894,calcareous_tubeworm,11,7.522,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_6_a,3_3_6,300,3,6,73.24,35.894,encrusting_bryozoan_sp,5,1.684,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_6_a,3_3_6,300,3,6,73.24,35.894,spirobis_sp,25,0.641,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_8_a,3_3_7,300,3,7,44.674,34.356,Pododesmus_macrochisma,3,24.711,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_7_a,3_3_7,300,3,7,44.674,34.356,calcareous_tubeworm,7,3.570,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_7_a,3_3_8,300,3,8,71.688,46.393,Pododesmus_macrochisma,4,29.609,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_8_a,3_3_8,300,3,8,71.688,46.393,calcareous_tubeworm,8,4.355,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_8_a,3_3_8,300,3,8,71.688,46.393,spirobis_sp,13,0.614,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_8_a,3_3_8,300,3,8,71.688,46.393,encrusting_bryozoan_sp,4,0.677,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_9_a,3_3_9,300,3,9,78.33,36.212,Pododesmus_macrochisma,3,7.256,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_9_a,3_3_9,300,3,9,78.33,36.212,calcareous_tubeworm,7,4.779,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_9_a,3_3_9,300,3,9,78.33,36.212,polychaete_sp,1,1.366,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_9_a,3_3_9,300,3,9,78.33,36.212,encrusting_bryozoan_sp,3,3.640,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_9_a,3_3_9,300,3,9,78.33,36.212,spirobis_sp,15,0.979,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_10_b,3_3_10,300,3,10,78.38,49.420,Pododesmus_macrochisma,3,36.409,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_10_b,3_3_10,300,3,10,78.38,49.420,encrusting_bryozoan_sp,4,1.521,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_10_b,3_3_10,300,3,10,78.38,49.420,calcareous_tubeworm,5,3.197,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_10_b,3_3_10,300,3,10,78.38,49.420,branched_bryozoan_sp,5,2.811,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_11_a,3_3_11,300,3,10,78.38,49.420,spirobis_sp,3,0.096,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_11_a,3_3_11,300,3,11,68.358,28.819,Pododesmus_macrochisma,2,13.092,grid with hole,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_11_a,3_3_11,300,3,11,68.358,28.819,Crepidula,1,0.542,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_11_a,3_3_11,300,3,11,68.358,28.819,calcareous_tubeworm,4,1.937,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_11_a,3_3_11,300,3,11,68.358,28.819,spirobis_sp,11,0.287,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_12_b,3_3_12,300,3,12,83.293,50.491,Pododesmus_macrochisma,1,11.075,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_12_b,3_3_12,300,3,12,83.293,50.491,calcareous_tubeworm,9,5.087,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_12_b,3_3_12,300,3,12,83.293,50.491,encrusting_bryozoan_sp,3,2.851,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_12_b,3_3_12,300,3,12,83.293,50.491,branched_bryozoan_sp,4,4.238,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_12_b,3_3_12,300,3,12,83.293,50.491,spirobis_sp,27,1.233,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_13_a,3_3_13,300,3,13,75.121,26.101,calcareous_tubeworm,8,6.271,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_13_a,3_3_13,300,3,13,75.121,26.101,encrusting_bryozoan_sp,2,0.570,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_13_a,3_3_13,300,3,13,75.121,26.101,branched_bryozoan_sp,4,4.486,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_13_a,3_3_13,300,3,13,75.121,26.101,spirobis_sp,18,0.972,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,Pododesmus_macrochisma,2,20.053,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,Amphissa,1,0.342,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,calcareous_tubeworm,7,8.014,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,branched_bryozoan_sp,6,2.095,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,spirobis_sp,17,0.918,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_14_a,3_3_14,300,3,14,65.888,40.571,Amphissa,1,0.166,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_15_a,3_3_15,300,3,15,74.45,13.217,polychaete_sp,2,2.826,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_15_a,3_3_15,300,3,15,74.45,13.217,calcareous_tubeworm,5,1.551,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_15_a,3_3_15,300,3,15,74.45,13.217,encrusting_bryozoan_sp,3,0.601,,,,,,,,,,,,,,,,,
Aakriti,2017,3_3_15_a,3_3_15,300,3,15,74.45,13.217,spirobis_sp,18,0.550,,,,,,,,,,,,,,,,,
